Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00  194194/194194      std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [7]
[44]     8.3    0.01    0.00  194194         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [44]
                0.00    0.00  194194/271831      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [85]
                0.00    0.00  194194/194194      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [92]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::resize(unsigned long) [47]
[45]     6.7    0.00    0.00   77637         std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
                0.00    0.00   77637/194136      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [32]
                0.00    0.00  155274/310548      std::vector<unsigned char, std::allocator<unsigned char> >::max_size() const [84]
                0.00    0.00  155274/465986      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [75]
                0.00    0.00   77637/659993      std::vector<unsigned char, std::allocator<unsigned char> >::size() const [73]
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_check_len(unsigned long, char const*) const [122]
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_S_use_relocate() [125]
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, std::allocator<unsigned char>&) [129]
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_S_relocate(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&) [124]
                0.00    0.00   77637/271831      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00      12/12          TestBmp(TestInfo const&) [39]
[46]     6.7    0.00    0.00      12         readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [46]
                0.00    0.00      12/12          std::vector<unsigned char, std::allocator<unsigned char> >::resize(unsigned long) [47]
                0.00    0.00      12/12          std::vector<unsigned char, std::allocator<unsigned char> >::vector() [207]
                0.00    0.00      12/12          fileSize(_IO_FILE*) [191]
                0.00    0.00      12/12          std::vector<unsigned char, std::allocator<unsigned char> >::data() [206]
-----------------------------------------------
                0.00    0.00      12/12          readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [46]
[47]     6.7    0.00    0.00      12         std::vector<unsigned char, std::allocator<unsigned char> >::resize(unsigned long) [47]
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
                0.00    0.00  155274/659993      std::vector<unsigned char, std::allocator<unsigned char> >::size() const [73]
-----------------------------------------------
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::destroy<TestInfo>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*) [49]
[48]     4.9    0.00    0.00       6         void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::destroy<TestInfo>(TestInfo*) [48]
                0.00    0.00       6/12          TestInfo::~TestInfo() [42]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_clear() [50]
[49]     4.9    0.00    0.00       6         void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::destroy<TestInfo>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*) [49]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::destroy<TestInfo>(TestInfo*) [48]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::~_List_base() [51]
[50]     4.9    0.00    0.00       1         std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_clear() [50]
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::destroy<TestInfo>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*) [49]
                0.00    0.00       6/18          std::_List_node<TestInfo>::_M_valptr() [189]
                0.00    0.00       6/12          std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_get_Node_allocator() [208]
                0.00    0.00       6/6           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_put_node(std::_List_node<TestInfo>*) [262]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::~list() [52]
[51]     4.9    0.00    0.00       1         std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::~_List_base() [51]
                0.00    0.00       1/1           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_clear() [50]
                0.00    0.00       1/1           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_List_impl::~_List_impl() [325]
-----------------------------------------------
                0.00    0.00       1/1           bmp_decoder_read_test_Test::TestBody() [1]
[52]     4.9    0.00    0.00       1         std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::~list() [52]
                0.00    0.00       1/1           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::~_List_base() [51]
-----------------------------------------------
                0.00    0.00      29/29          testing::AssertionResult testing::internal::EqHelper::Compare<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> >, (void*)0>(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [54]
[53]     0.0    0.00    0.00      29         testing::AssertionResult testing::internal::CmpHelperEQ<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > >(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [53]
                0.00    0.00      29/29          bool std::operator==<unsigned char, std::allocator<unsigned char> >(std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [57]
-----------------------------------------------
                0.00    0.00      29/29          TestBmp(TestInfo const&) [39]
[54]     0.0    0.00    0.00      29         testing::AssertionResult testing::internal::EqHelper::Compare<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> >, (void*)0>(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [54]
                0.00    0.00      29/29          testing::AssertionResult testing::internal::CmpHelperEQ<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > >(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [53]
-----------------------------------------------
                0.00    0.00      29/29          bool std::equal<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [56]
[55]     0.0    0.00    0.00      29         bool std::__equal_aux<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [55]
                0.00    0.00      87/233039      unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [29]
                0.00    0.00      29/29          bool std::__equal_aux1<unsigned char const*, unsigned char const*>(unsigned char const*, unsigned char const*, unsigned char const*) [160]
-----------------------------------------------
                0.00    0.00      29/29          bool std::operator==<unsigned char, std::allocator<unsigned char> >(std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [57]
[56]     0.0    0.00    0.00      29         bool std::equal<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [56]
                0.00    0.00      29/29          bool std::__equal_aux<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [55]
-----------------------------------------------
                0.00    0.00      29/29          testing::AssertionResult testing::internal::CmpHelperEQ<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > >(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [53]
